DATE,T_MAX_RUS,T_MIN_RUS,T_AVG_RUS,RH_RUS,WND_RUS,PRCP_RUS,ONI
2009-08-29,21.8,11.9,16.266666666666666,67.2,10.366666666666667,2.6666666666666665,0.58
2009-08-30,23.4,11.733333333333334,17.5,71.6,8.9,1.9,0.58
2009-08-31,20.8,9.666666666666666,14.866666666666667,84.16666666666667,9.033333333333331,7.1000000000000005,0.58
2009-09-01,19.3,9.233333333333333,13.5,75.03333333333335,8.700000000000001,0.3,0.71
2009-09-02,20.266666666666666,10.133333333333333,14.966666666666669,69.0,10.800000000000002,0.0333333333333333,0.71
2009-09-03,17.933333333333334,8.9,12.433333333333332,79.0,12.033333333333331,3.1666666666666665,0.71
2009-09-04,16.03333333333333,7.7,11.933333333333332,72.3,10.2,0.0999999999999999,0.71
2009-09-05,14.966666666666669,6.266666666666667,10.866666666666667,74.89999999999999,13.966666666666669,2.6666666666666665,0.71
2009-09-06,16.133333333333336,4.3,10.266666666666667,64.9,12.5,0.0,0.71
2009-09-07,16.966666666666665,5.1000000000000005,11.266666666666666,59.43333333333334,8.233333333333333,0.0,0.71
2009-09-08,19.133333333333333,7.2,12.766666666666666,59.2,9.033333333333331,0.0,0.71
2009-09-09,19.966666666666665,8.233333333333334,13.566666666666668,64.26666666666667,12.5,0.3333333333333333,0.71
2009-09-10,19.3,8.299999999999999,14.0,69.06666666666666,10.066666666666666,0.0,0.71
2009-09-11,20.8,8.6,14.833333333333334,73.53333333333335,10.666666666666666,0.0,0.71
2009-09-12,19.03333333333333,7.666666666666667,13.966666666666669,76.7,8.266666666666667,0.7999999999999999,0.71
2009-09-13,20.366666666666664,10.0,14.333333333333334,67.89999999999999,9.933333333333332,0.0,0.71
2009-09-14,15.6,5.966666666666666,11.633333333333336,75.10000000000001,12.633333333333336,0.3666666666666667,0.71
2009-09-15,17.5,5.433333333333334,10.9,64.3,8.299999999999999,0.0999999999999999,0.71
2009-09-16,16.166666666666668,4.4,11.333333333333334,69.0,10.833333333333334,1.3333333333333333,0.71
2009-09-17,13.833333333333334,5.633333333333333,10.566666666666668,72.8,20.433333333333334,0.6666666666666666,0.71
2009-09-18,15.6,3.3000000000000003,9.566666666666666,61.73333333333334,17.133333333333336,5.666666666666667,0.71
2009-09-19,12.2,3.1666666666666665,7.866666666666667,67.5,13.366666666666664,0.5,0.71
2009-09-20,15.266666666666666,6.033333333333334,11.3,72.46666666666667,16.666666666666668,0.0,0.71
2009-09-21,16.766666666666666,5.8,11.233333333333334,73.8,15.5,8.566666666666666,0.71
2009-09-22,15.366666666666664,3.1,9.033333333333331,70.46666666666667,10.066666666666666,0.2666666666666666,0.71
2009-09-23,13.766666666666666,4.2,9.033333333333331,70.53333333333335,13.066666666666668,0.0,0.71
2009-09-24,15.533333333333331,6.7,11.433333333333332,63.6,12.466666666666669,0.0999999999999999,0.71
2009-09-25,15.166666666666666,7.7,11.233333333333334,68.26666666666667,13.4,0.5666666666666667,0.71
2009-09-26,13.466666666666669,4.4,9.5,77.26666666666667,7.399999999999999,0.7000000000000001,0.71
2009-09-27,15.6,5.366666666666667,10.266666666666667,78.89999999999999,15.766666666666666,1.1333333333333333,0.71
2009-09-28,15.633333333333333,5.433333333333334,10.1,79.83333333333333,10.233333333333334,4.0,0.71
2009-09-29,16.033333333333335,5.566666666666666,10.5,73.96666666666665,9.0,0.0,0.71
2009-09-30,16.0,5.900000000000001,10.533333333333331,80.63333333333334,10.8,0.0,0.71
2009-10-01,16.166666666666668,4.5,11.066666666666668,80.7,11.9,0.6666666666666666,1.01
2009-10-02,18.1,4.5,11.166666666666666,61.1,9.6,0.0,1.01
2009-10-03,17.5,4.5,10.5,66.36666666666666,10.366666666666667,1.3333333333333333,1.01
2009-10-04,13.6,4.433333333333334,8.933333333333332,64.73333333333333,12.3,0.0,1.01
2009-10-05,16.0,3.2000000000000006,8.833333333333334,63.0,12.933333333333332,0.15,1.01
2009-10-06,13.2,0.2333333333333334,6.366666666666667,62.16666666666666,8.566666666666666,0.0,1.01
2009-10-07,13.966666666666669,0.0333333333333335,6.266666666666667,62.66666666666666,8.866666666666667,0.0,1.01
2009-10-08,15.866666666666667,1.2333333333333334,7.6,59.7,10.066666666666666,0.0,1.01
2009-10-09,16.2,1.7666666666666664,8.433333333333334,62.96666666666667,7.966666666666666,0.0,1.01
2009-10-10,15.833333333333334,0.8666666666666666,6.8,68.8,9.166666666666666,0.0,1.01
2009-10-11,14.533333333333331,1.5333333333333332,7.866666666666666,66.13333333333333,7.1000000000000005,0.0,1.01
2009-10-12,12.733333333333334,-0.4666666666666668,6.233333333333333,65.03333333333333,10.366666666666667,0.3333333333333333,1.01
2009-10-13,11.166666666666666,-1.0666666666666669,5.266666666666667,58.79999999999999,9.333333333333334,0.0,1.01
2009-10-14,9.366666666666664,0.9666666666666665,6.1000000000000005,66.5,13.366666666666667,0.6666666666666666,1.01
2009-10-15,11.166666666666666,1.1666666666666667,6.133333333333333,75.46666666666667,12.2,1.1,1.01
2009-10-16,6.933333333333334,1.1333333333333335,4.1000000000000005,77.60000000000001,11.133333333333333,0.1666666666666666,1.01
2009-10-17,6.466666666666666,0.9666666666666665,3.733333333333333,76.66666666666667,15.333333333333334,0.15,1.01
2009-10-18,7.233333333333333,-0.1666666666666666,3.633333333333333,73.13333333333334,10.966666666666669,2.6666666666666665,1.01
2009-10-19,5.766666666666667,-0.8333333333333334,2.466666666666667,80.23333333333333,13.4,10.6,1.01
2009-10-20,7.1000000000000005,1.3333333333333333,3.8,68.10000000000001,11.566666666666668,1.4,1.01
